,PRICE , TIME 
2286,2532.0,14:03:41
2287,2532.0,14:03:46
2288,2532.0,14:03:51
2289,2532.0,14:03:56
2290,2532.0,14:04:02
2291,2532.0,14:04:07
2292,2532.0,14:04:12
2293,2532.0,14:04:17
2294,2532.0,14:04:23
2295,2532.0,14:04:28
2296,2532.0,14:04:33
2297,2532.0,14:04:38
2298,2532.0,14:04:43
2299,2532.0,14:04:48
2300,2535.0,14:04:54
2301,2535.0,14:04:59
2302,2535.0,14:05:04
2303,2535.0,14:05:09
2304,2535.0,14:05:14
2305,2535.0,14:05:20
2306,2535.0,14:05:25
2307,2535.0,14:05:30
2308,2535.0,14:05:35
2309,2535.0,14:05:40
2310,2535.0,14:05:46
2311,2535.0,14:05:51
2312,2535.0,14:05:56
2313,2535.0,14:06:01
2314,2535.0,14:06:06
2315,2535.0,14:06:12
2316,2535.0,14:06:17
2317,2535.0,14:06:22
2318,2535.0,14:06:27
2319,2535.0,14:06:32
2320,2535.0,14:06:38
2321,2535.0,14:06:43
2322,2535.0,14:06:48
2323,2535.2,14:06:53
2324,2535.2,14:06:58
2325,2535.2,14:07:04
2326,2535.2,14:07:09
2327,2535.2,14:07:14
2328,2535.2,14:07:19
2329,2535.2,14:07:24
2330,2535.2,14:07:30
2331,2535.2,14:07:36
2332,2535.2,14:07:42
2333,2535.2,14:07:47
2334,2535.2,14:07:52
2335,2535.2,14:07:58
2336,2535.2,14:08:03
2337,2535.2,14:08:08
2338,2535.2,14:08:13
2339,2535.2,14:08:18
2340,2535.2,14:08:24
2341,2535.2,14:08:29
2342,2535.2,14:08:34
2343,2535.2,14:08:39
2344,2535.2,14:08:44
2345,2537.0,14:08:49
2346,2537.0,14:08:55
2347,2538.7,14:09:00
2348,2538.7,14:09:05
2349,2538.7,14:09:10
2350,2538.7,14:09:16
2351,2538.7,14:09:21
2352,2538.7,14:09:26
2353,2537.0,14:09:31
2354,2537.0,14:09:36
2355,2537.0,14:09:41
2356,2537.0,14:09:47
2357,2537.0,14:09:52
2358,2537.0,14:09:57
2359,2537.0,14:10:02
2360,2538.7,14:10:07
2361,2538.7,14:10:13
2362,2538.7,14:10:18
2363,2538.7,14:10:23
2364,2538.7,14:10:28
2365,2537.0,14:10:33
2366,2538.7,14:10:39
2367,2536.15,14:10:44
2368,2536.15,14:10:49
2369,2536.15,14:10:54
2370,2536.15,14:10:59
2371,2536.15,14:11:05
2372,2536.15,14:11:10
2373,2536.15,14:11:15
2374,2536.15,14:11:20
2375,2536.15,14:11:25
2376,2536.15,14:11:31
2377,2536.15,14:11:36
2378,2536.15,14:11:41
2379,2536.15,14:11:46
2380,2536.15,14:11:51
2381,2536.15,14:11:56
2382,2536.15,14:12:02
2383,2536.15,14:12:07
2384,2536.15,14:12:12
2385,2537.3,14:12:17
2386,2536.15,14:12:22
2387,2536.15,14:12:28
2388,2536.15,14:12:33
2389,2538.05,14:12:38
2390,2538.05,14:12:43
2391,2538.05,14:12:48
2392,2538.05,14:12:54
2393,2538.05,14:12:59
2394,2538.05,14:13:04
2395,2538.05,14:13:09
2396,2538.05,14:13:14
2397,2538.05,14:13:20
2398,2538.05,14:13:25
2399,2538.05,14:13:30
2400,2538.05,14:13:35
2401,2538.05,14:13:40
2402,2538.05,14:13:46
2403,2538.05,14:13:51
2404,2538.05,14:13:56
2405,2538.05,14:14:01
2406,2538.05,14:14:06
2407,2538.05,14:14:11
2408,2538.05,14:14:17
2409,2540.85,14:14:22
2410,2540.85,14:14:27
2411,2540.85,14:14:32
2412,2540.85,14:14:37
2413,2540.85,14:14:43
2414,2540.85,14:14:48
2415,2540.85,14:14:53
2416,2540.85,14:14:58
2417,2540.85,14:15:03
2418,2540.85,14:15:09
2419,2540.85,14:15:14
2420,2540.85,14:15:19
2421,2540.85,14:15:24
2422,2540.85,14:15:29
2423,2540.85,14:15:35
2424,2540.85,14:15:40
2425,2540.85,14:15:45
2426,2540.85,14:15:50
2427,2540.85,14:15:55
2428,2541.95,14:16:01
2429,2541.95,14:16:06
2430,2541.95,14:16:11
2431,2541.95,14:16:16
2432,2541.95,14:16:21
2433,2541.95,14:16:27
2434,2538.0,14:16:32
2435,2538.0,14:16:37
2436,2538.0,14:16:43
2437,2538.0,14:16:48
2438,2538.0,14:16:54
2439,2538.0,14:16:59
2440,2538.0,14:17:04
2441,2538.0,14:17:09
2442,2538.0,14:17:14
2443,2538.0,14:17:20
2444,2538.0,14:17:25
2445,2538.0,14:17:30
2446,2538.0,14:17:35
2447,2538.0,14:17:41
2448,2538.0,14:17:46
2449,2538.0,14:17:51
2450,2538.0,14:17:56
2451,2538.0,14:18:01
2452,2538.0,14:18:07
2453,2538.0,14:18:12
2454,2538.0,14:18:17
2455,2538.0,14:18:22
2456,2538.0,14:18:27
2457,2538.0,14:18:33
2458,2538.0,14:18:38
2459,2533.0,14:18:43
2460,2533.0,14:18:48
2461,2533.0,14:18:53
2462,2533.0,14:19:02
2463,2533.0,14:19:08
2464,2533.0,14:19:13
2465,2533.0,14:19:18
2466,2533.0,14:19:23
2467,2533.0,14:19:28
2468,2533.0,14:19:34
2469,2533.0,14:19:39
2470,2533.0,14:19:44
2471,2533.0,14:19:49
2472,2533.0,14:19:54
2473,2533.0,14:20:00
2474,2533.0,14:20:05
2475,2529.95,14:20:10
2476,2529.95,14:20:15
2477,2529.95,14:20:20
2478,2529.95,14:20:26
2479,2529.95,14:20:31
2480,2529.95,14:20:36
2481,2529.95,14:20:42
2482,2529.95,14:20:47
2483,2529.95,14:20:52
2484,2529.95,14:20:57
2485,2529.95,14:21:02
2486,2529.95,14:21:08
2487,2529.95,14:21:13
2488,2529.95,14:21:18
2489,2529.95,14:21:23
2490,2529.95,14:21:28
2491,2529.95,14:21:34
2492,2529.95,14:21:39
2493,2529.95,14:21:44
2494,2529.95,14:21:49
2495,2529.95,14:21:54
2496,2530.0,14:21:59
2497,2530.0,14:22:05
2498,2530.0,14:22:10
2499,2530.0,14:22:15
2500,2530.0,14:22:20
2501,2530.0,14:22:25
2502,2530.0,14:22:31
2503,2530.0,14:22:36
2504,2530.0,14:22:41
2505,2530.0,14:22:46
2506,2530.0,14:22:51
2507,2530.0,14:22:57
2508,2530.0,14:23:02
2509,2530.0,14:23:07
2510,2530.0,14:23:13
2511,2530.0,14:23:18
2512,2530.0,14:23:23
2513,2530.0,14:23:28
2514,2530.0,14:23:33
2515,2530.0,14:23:39
2516,2530.0,14:23:44
2517,2530.65,14:23:49
2518,2530.65,14:23:54
2519,2530.65,14:23:59
2520,2530.65,14:24:05
2521,2530.65,14:24:10
2522,2530.65,14:24:15
2523,2530.65,14:24:20
2524,2530.65,14:24:25
2525,2530.65,14:24:32
2526,2530.65,14:24:37
2527,2530.65,14:24:42
2528,2530.65,14:24:47
2529,2530.65,14:24:52
2530,2530.65,14:24:58
2531,2530.65,14:25:03
2532,2530.65,14:25:08
2533,2530.65,14:25:13
2534,2530.65,14:25:18
2535,2530.65,14:25:24
2536,2530.65,14:25:29
2537,2530.65,14:25:34
2538,2530.65,14:25:39
2539,2529.45,14:25:44
2540,2529.45,14:25:50
2541,2529.45,14:25:55
2542,2529.45,14:26:00
2543,2529.45,14:26:05
2544,2529.45,14:26:10
2545,2529.45,14:26:16
2546,2529.45,14:26:21
2547,2529.45,14:26:26
2548,2529.45,14:26:31
2549,2529.45,14:26:36
2550,2529.45,14:26:41
2551,2529.45,14:26:47
2552,2529.45,14:26:52
2553,2529.45,14:26:57
2554,2529.45,14:27:02
2555,2529.45,14:27:07
2556,2529.45,14:27:13
2557,2529.45,14:27:18
2558,2529.45,14:27:23
2559,2529.45,14:27:29
2560,2526.8,14:27:34
2561,2526.8,14:27:39
2562,2526.8,14:27:44
2563,2526.8,14:27:49
2564,2526.8,14:27:54
2565,2526.8,14:28:00
2566,2526.8,14:28:05
2567,2526.8,14:28:10
2568,2526.8,14:28:15
2569,2526.8,14:28:20
2570,2526.8,14:28:26
2571,2526.8,14:28:31
2572,2526.8,14:28:36
2573,2526.8,14:28:41
2574,2526.8,14:28:46
2575,2526.8,14:28:52
2576,2526.8,14:28:57
2577,2526.8,14:29:02
2578,2526.8,14:29:07
2579,2526.8,14:29:12
2580,2526.8,14:29:17
2581,2526.6,14:29:23
2582,2526.6,14:29:28
2583,2526.6,14:29:33
2584,2526.6,14:29:38
2585,2526.6,14:29:43
2586,2526.6,14:29:49
2587,2526.6,14:29:54
2588,2526.6,14:29:59
2589,2526.6,14:30:04
2590,2526.6,14:30:09
2591,2526.6,14:30:15
2592,2526.6,14:30:20
2593,2526.6,14:30:25
2594,2526.6,14:30:30
2595,2526.6,14:30:35
2596,2526.6,14:30:41
2597,2526.6,14:30:46
2598,2526.6,14:30:51
2599,2526.6,14:30:56
2600,2526.6,14:31:01
2601,2526.6,14:31:06
2602,2526.6,14:31:12
2603,2526.6,14:31:17
2604,2528.2,14:31:22
2605,2528.2,14:31:27
2606,2528.2,14:31:32
2607,2528.2,14:31:38
2608,2528.2,14:31:43
2609,2528.2,14:31:48
2610,2528.2,14:31:53
2611,2528.2,14:31:58
2612,2528.2,14:32:04
2613,2528.2,14:32:09
2614,2528.2,14:32:14
2615,2528.2,14:32:19
2616,2528.2,14:32:24
2617,2528.2,14:32:30
2618,2528.2,14:32:35
2619,2528.2,14:32:40
2620,2528.2,14:32:45
2621,2527.55,14:32:50
2622,2527.55,14:32:56
2623,2527.55,14:33:01
2624,2527.55,14:33:06
2625,2527.55,14:33:12
2626,2528.0,14:33:17
2627,2528.0,14:33:22
2628,2528.0,14:33:27
2629,2528.0,14:33:32
2630,2528.0,14:33:37
2631,2528.0,14:33:43
2632,2528.0,14:33:48
2633,2528.0,14:33:53
2634,2528.0,14:33:58
2635,2528.0,14:34:03
2636,2528.0,14:34:09
2637,2528.0,14:34:14
2638,2528.0,14:34:19
2639,2528.0,14:34:24
2640,2528.0,14:34:30
2641,2528.0,14:34:35
2642,2528.0,14:34:40
2643,2528.0,14:34:45
2644,2528.0,14:34:51
2645,2528.0,14:34:56
2646,2528.0,14:35:02
2647,2529.9,14:35:07
2648,2529.9,14:35:12
2649,2529.9,14:35:18
2650,2529.9,14:35:23
2651,2529.9,14:35:28
2652,2529.9,14:35:33
2653,2529.9,14:35:38
2654,2529.9,14:35:44
2655,2529.9,14:35:49
2656,2529.9,14:35:54
2657,2529.9,14:35:59
2658,2529.9,14:36:06
2659,2529.9,14:36:12
2660,2529.9,14:36:17
2661,2529.9,14:36:22
2662,2529.9,14:36:28
2663,2529.9,14:36:33
2664,2529.9,14:36:38
2665,2529.9,14:36:43
2666,2529.9,14:36:49
2667,2529.9,14:36:54
2668,2529.9,14:36:59
2669,2529.9,14:37:04
2670,2529.9,14:37:09
2671,2527.15,14:37:14
2672,2527.15,14:37:20
2673,2527.15,14:37:25
2674,2527.15,14:37:30
2675,2527.15,14:37:35
2676,2527.15,14:37:40
2677,2527.15,14:37:46
2678,2527.15,14:37:51
2679,2527.15,14:37:56
2680,2527.15,14:38:01
2681,2527.15,14:38:06
2682,2527.15,14:38:12
2683,2527.15,14:38:17
2684,2527.15,14:38:22
2685,2527.15,14:38:27
2686,2527.15,14:38:32
2687,2527.15,14:38:38
2688,2527.15,14:38:43
2689,2527.15,14:38:48
2690,2527.15,14:38:53
2691,2527.15,14:38:58
2692,2527.15,14:39:04
2693,2530.85,14:39:09
2694,2530.85,14:39:14
2695,2530.85,14:39:20
2696,2530.85,14:39:25
2697,2530.85,14:39:30
2698,2530.85,14:39:35
2699,2530.85,14:39:41
2700,2530.85,14:39:46
2701,2530.85,14:39:51
2702,2530.85,14:39:56
2703,2530.85,14:40:02
2704,2530.85,14:40:07
2705,2530.85,14:40:12
2706,2530.85,14:40:18
2707,2530.85,14:40:23
2708,2530.85,14:40:28
2709,2530.85,14:40:33
2710,2530.85,14:40:38
2711,2530.85,14:40:44
2712,2529.9,14:40:49
2713,2530.85,14:40:54
2714,2529.9,14:41:00
2715,2531.9,14:41:05
2716,2531.9,14:41:10
2717,2531.9,14:41:15
2718,2531.9,14:41:20
2719,2531.9,14:41:26
2720,2531.9,14:41:31
2721,2531.9,14:41:37
2722,2531.9,14:41:42
2723,2531.9,14:41:47
2724,2531.9,14:41:52
2725,2531.9,14:41:58
2726,2531.9,14:42:03
2727,2531.9,14:42:08
2728,2531.9,14:42:13
2729,2531.9,14:42:18
2730,2531.9,14:42:24
2731,2531.9,14:42:29
2732,2531.9,14:42:34
2733,2531.9,14:42:39
2734,2530.9,14:42:44
2735,2530.9,14:42:50
2736,2530.9,14:42:55
2737,2530.9,14:43:00
2738,2534.8,14:43:05
2739,2534.8,14:43:10
2740,2534.8,14:43:16
2741,2534.8,14:43:21
2742,2534.8,14:43:26
2743,2534.8,14:43:31
2744,2534.8,14:43:36
2745,2534.8,14:43:42
2746,2534.8,14:43:47
2747,2534.8,14:43:52
2748,2534.8,14:43:57
2749,2534.8,14:44:02
2750,2534.8,14:44:07
2751,2534.8,14:44:13
2752,2534.8,14:44:18
2753,2534.8,14:44:23
2754,2534.8,14:44:28
2755,2534.8,14:44:33
2756,2534.8,14:44:39
2757,2534.8,14:44:44
2758,2534.8,14:44:49
2759,2533.55,14:44:55
2760,2533.55,14:45:00
2761,2533.55,14:45:05
2762,2532.05,14:45:10
2763,2532.05,14:45:15
2764,2532.05,14:45:21
2765,2532.05,14:45:26
2766,2532.05,14:45:31
2767,2532.05,14:45:36
2768,2532.05,14:45:42
2769,2532.05,14:45:47
2770,2532.05,14:45:52
2771,2532.05,14:45:57
2772,2532.05,14:46:02
2773,2532.05,14:46:08
2774,2532.05,14:46:14
2775,2532.05,14:46:19
2776,2532.05,14:46:24
2777,2532.05,14:46:29
2778,2532.05,14:46:36
2779,2532.05,14:46:41
2780,2532.05,14:46:46
2781,2532.05,14:46:51
2782,2532.05,14:46:56
2783,2534.15,14:47:02
2784,2534.15,14:47:07
2785,2534.15,14:47:12
2786,2534.15,14:47:17
2787,2534.15,14:47:23
2788,2534.15,14:47:28
2789,2534.15,14:47:33
2790,2535.45,14:47:39
2791,2535.45,14:47:44
2792,2535.45,14:47:49
2793,2535.45,14:47:54
2794,2535.45,14:48:00
2795,2535.45,14:48:05
2796,2535.45,14:48:10
2797,2535.45,14:48:15
2798,2535.45,14:48:20
2799,2535.45,14:48:26
2800,2531.7,14:48:31
2801,2531.7,14:48:36
2802,2531.7,14:48:41
2803,2531.7,14:48:47
2804,2531.7,14:48:52
2805,2531.7,14:48:57
2806,2531.7,14:49:02
2807,2536.65,14:49:08
2808,2536.65,14:49:13
2809,2536.65,14:49:18
2810,2536.65,14:49:23
2811,2536.65,14:49:28
2812,2536.65,14:49:33
2813,2536.65,14:49:39
2814,2536.65,14:49:44
2815,2536.65,14:49:49
2816,2536.65,14:49:54
2817,2536.65,14:49:59
2818,2536.65,14:50:05
2819,2536.65,14:50:10
2820,2536.65,14:50:15
2821,2536.65,14:50:20
2822,2536.65,14:50:26
2823,2536.65,14:50:31
2824,2536.65,14:50:36
2825,2536.65,14:50:41
2826,2536.65,14:50:46
2827,2536.65,14:50:52
2828,2538.55,14:50:58
2829,2538.55,14:51:03
2830,2538.55,14:51:08
2831,2538.55,14:51:14
2832,2538.55,14:51:19
2833,2538.55,14:51:24
2834,2538.55,14:51:29
2835,2538.55,14:51:34
2836,2538.55,14:51:40
2837,2538.55,14:51:45
2838,2538.55,14:51:50
2839,2538.55,14:51:55
2840,2538.55,14:52:01
2841,2538.55,14:52:06
2842,2538.55,14:52:11
2843,2538.55,14:52:16
2844,2538.55,14:52:21
2845,2538.55,14:52:27
2846,2538.55,14:52:32
2847,2538.55,14:52:37
2848,2538.55,14:52:42
2849,2540.05,14:52:47
2850,2538.55,14:52:52
2851,2540.05,14:52:58
2852,2540.05,14:53:03
2853,2540.05,14:53:08
2854,2540.05,14:53:14
2855,2540.05,14:53:19
2856,2540.05,14:53:24
2857,2540.05,14:53:29
2858,2540.05,14:53:35
2859,2540.05,14:53:40
2860,2540.05,14:53:45
2861,2540.05,14:53:50
2862,2540.05,14:53:55
2863,2540.05,14:54:01
2864,2540.05,14:54:06
2865,2540.05,14:54:11
2866,2540.05,14:54:16
2867,2540.05,14:54:21
2868,2540.05,14:54:26
2869,2540.05,14:54:32
2870,2540.05,14:54:37
2871,2540.05,14:54:42
2872,2541.2,14:54:47
2873,2541.2,14:54:52
2874,2543.05,14:54:58
2875,2543.05,14:55:03
2876,2543.05,14:55:08
2877,2543.05,14:55:13
2878,2543.05,14:55:18
2879,2543.05,14:55:24
2880,2543.05,14:55:29
2881,2543.05,14:55:34
2882,2543.05,14:55:39
2883,2541.2,14:55:46
2884,2541.2,14:55:51
2885,2543.05,14:55:56
2886,2541.2,14:56:02
2887,2541.2,14:56:07
2888,2543.05,14:56:12
2889,2543.05,14:56:17
2890,2543.05,14:56:22
2891,2541.2,14:56:28
2892,2541.2,14:56:33
2893,2543.85,14:56:38
2894,2543.85,14:56:43
2895,2543.85,14:56:48
2896,2543.85,14:56:54
2897,2543.85,14:56:59
2898,2543.6,14:57:04
2899,2543.6,14:57:09
2900,2543.6,14:57:14
2901,2543.85,14:57:20
2902,2543.85,14:57:25
2903,2543.85,14:57:30
2904,2543.85,14:57:35
2905,2543.85,14:57:41
2906,2543.6,14:57:46
2907,2543.6,14:57:51
2908,2543.6,14:57:56
2909,2543.85,14:58:02
2910,2543.85,14:58:07
2911,2543.85,14:58:12
2912,2543.85,14:58:18
2913,2543.6,14:58:23
2914,2543.6,14:58:28
2915,2543.6,14:58:33
2916,2542.7,14:58:39
2917,2542.7,14:58:45
2918,2542.7,14:58:51
2919,2542.7,14:58:56
2920,2542.7,14:59:01
2921,2542.7,14:59:07
2922,2542.7,14:59:12
2923,2542.7,14:59:17
2924,2542.7,14:59:22
2925,2542.7,14:59:27
2926,2542.7,14:59:33
2927,2542.7,14:59:38
2928,2542.7,14:59:43
2929,2542.7,14:59:48
2930,2542.7,14:59:54
2931,2542.7,14:59:59
2932,2542.7,15:00:04
2933,2542.7,15:00:09
2934,2542.7,15:00:14
2935,2542.7,15:00:20
2936,2542.95,15:00:25
2937,2542.7,15:00:30
2938,2542.95,15:00:36
2939,2542.95,15:00:41
2940,2542.7,15:00:47
2941,2545.0,15:00:52
2942,2545.0,15:00:57
2943,2545.0,15:01:03
2944,2545.0,15:01:08
2945,2545.0,15:01:13
2946,2545.0,15:01:18
2947,2545.0,15:01:24
2948,2545.0,15:01:29
2949,2545.0,15:01:34
2950,2545.0,15:01:39
2951,2545.0,15:01:45
2952,2545.0,15:01:50
2953,2547.95,15:01:55
2954,2547.95,15:02:00
2955,2547.95,15:02:06
2956,2547.95,15:02:11
2957,2547.95,15:02:16
2958,2547.95,15:02:21
2959,2547.95,15:02:26
2960,2543.0,15:02:32
2961,2547.95,15:02:37
2962,2543.0,15:02:42
2963,2543.0,15:02:48
2964,2543.0,15:02:53
2965,2543.0,15:02:58
2966,2543.0,15:03:04
2967,2543.0,15:03:09
2968,2543.0,15:03:14
2969,2543.0,15:03:19
2970,2543.0,15:03:24
2971,2543.0,15:03:30
2972,2543.0,15:03:35
2973,2543.0,15:03:40
2974,2543.0,15:03:45
2975,2543.0,15:03:50
2976,2543.0,15:03:56
2977,2543.0,15:04:01
2978,2543.0,15:04:06
2979,2543.0,15:04:11
2980,2543.0,15:04:17
2981,2543.0,15:04:22
2982,2543.0,15:04:27
2983,2546.25,15:04:32
2984,2543.0,15:04:37
2985,2543.35,15:04:43
2986,2546.25,15:04:48
2987,2543.35,15:04:53
2988,2543.35,15:04:58
2989,2543.35,15:05:04
2990,2543.35,15:05:09
2991,2543.35,15:05:16
2992,2546.25,15:05:27
2993,2546.25,15:05:32
2994,2546.25,15:05:37
2995,2546.25,15:05:42
2996,2546.25,15:05:47
2997,2546.25,15:05:54
2998,2546.25,15:05:59
2999,2546.25,15:06:04
3000,2546.25,15:06:09
3001,2546.25,15:06:15
3002,2546.25,15:06:20
3003,2544.5,15:06:25
3004,2544.5,15:06:30
3005,2544.5,15:06:35
3006,2544.5,15:06:40
3007,2544.5,15:06:46
3008,2544.5,15:06:52
3009,2544.5,15:06:58
3010,2544.5,15:07:04
3011,2544.5,15:07:09
3012,2544.5,15:07:14
3013,2544.5,15:07:19
3014,2544.5,15:07:24
3015,2544.5,15:07:30
3016,2544.5,15:07:35
3017,2544.5,15:07:40
3018,2544.5,15:07:46
3019,2544.5,15:07:51
3020,2544.5,15:07:56
3021,2544.5,15:08:01
3022,2544.5,15:08:06
3023,2544.5,15:08:12
3024,2544.5,15:08:17
3025,2544.5,15:08:22
3026,2543.85,15:08:27
3027,2543.85,15:08:32
3028,2543.85,15:08:38
3029,2543.85,15:08:43
3030,2543.85,15:08:48
3031,2543.85,15:08:53
3032,2543.85,15:08:59
3033,2543.85,15:09:04
3034,2543.85,15:09:10
3035,2543.85,15:09:15
3036,2543.85,15:09:21
3037,2543.85,15:09:26
3038,2543.85,15:09:31
3039,2543.85,15:09:36
3040,2543.85,15:09:41
3041,2543.85,15:09:47
3042,2543.85,15:09:52
3043,2543.85,15:09:57
3044,2543.85,15:10:02
3045,2545.65,15:10:07
3046,2545.65,15:10:13
3047,2545.65,15:10:18
3048,2545.65,15:10:23
3049,2545.65,15:10:28
3050,2545.65,15:10:34
3051,2545.65,15:10:39
3052,2545.65,15:10:46
3053,2545.65,15:10:51
3054,2545.65,15:10:56
3055,2545.65,15:11:02
3056,2545.65,15:11:07
3057,2545.65,15:11:12
3058,2545.65,15:11:17
3059,2545.65,15:11:22
3060,2545.65,15:11:27
3061,2545.65,15:11:33
3062,2545.65,15:11:38
3063,2545.65,15:11:44
3064,2545.65,15:11:49
3065,2548.25,15:11:55
3066,2548.25,15:12:00
3067,2548.25,15:12:05
3068,2548.25,15:12:10
3069,2548.25,15:12:16
3070,2548.25,15:12:21
3071,2548.25,15:12:26
3072,2548.25,15:12:31
3073,2548.25,15:12:36
3074,2548.25,15:12:42
3075,2548.25,15:12:47
3076,2548.25,15:12:52
3077,2548.25,15:12:57
3078,2548.25,15:13:02
3079,2548.25,15:13:08
3080,2548.25,15:13:13
3081,2548.25,15:13:18
3082,2548.25,15:13:23
3083,2548.25,15:13:29
3084,2548.25,15:13:34
3085,2548.25,15:13:39
3086,2548.25,15:13:44
3087,2548.25,15:13:50
3088,2548.25,15:13:55
3089,2548.25,15:14:00
3090,2549.9,15:14:05
3091,2549.9,15:14:11
3092,2549.9,15:14:16
3093,2549.9,15:14:21
3094,2549.9,15:14:27
3095,2549.9,15:14:32
3096,2549.9,15:14:38
3097,2549.9,15:14:43
3098,2549.9,15:14:49
3099,2549.9,15:14:54
3100,2549.9,15:14:59
3101,2549.9,15:15:04
3102,2549.9,15:15:09
3103,2549.9,15:15:15
3104,2549.9,15:15:20
3105,2549.9,15:15:25
3106,2549.9,15:15:30
3107,2549.9,15:15:36
3108,2549.9,15:15:41
3109,2551.35,15:15:46
3110,2549.9,15:15:51
3111,2551.9,15:15:56
3112,2551.9,15:16:03
3113,2551.9,15:16:10
3114,2551.9,15:16:15
3115,2551.9,15:16:20
3116,2551.9,15:16:26
3117,2551.9,15:16:31
3118,2551.9,15:16:36
3119,2551.9,15:16:42
3120,2551.9,15:16:48
3121,2551.9,15:16:53
3122,2551.9,15:16:59
3123,2551.9,15:17:04
3124,2551.9,15:17:09
3125,2551.9,15:17:15
3126,2551.9,15:17:20
3127,2551.9,15:17:25
3128,2551.9,15:17:30
3129,2551.9,15:17:35
3130,2551.9,15:17:41
3131,2551.9,15:17:46
3132,2549.75,15:17:51
3133,2549.75,15:17:56
3134,2549.75,15:18:01
3135,2549.75,15:18:07
3136,2549.75,15:18:12
3137,2549.75,15:18:17
3138,2549.75,15:18:22
3139,2549.75,15:18:27
3140,2549.75,15:18:32
3141,2549.75,15:18:38
3142,2549.75,15:18:43
3143,2549.75,15:18:48
3144,2549.75,15:18:53
3145,2549.75,15:18:58
3146,2549.75,15:19:04
3147,2549.75,15:19:09
3148,2549.75,15:19:14
3149,2549.75,15:19:20
3150,2549.75,15:19:25
3151,2549.75,15:19:30
3152,2549.75,15:19:36
3153,2549.75,15:19:41
3154,2549.75,15:19:46
3155,2549.0,15:19:51
3156,2549.0,15:19:56
3157,2549.0,15:20:01
3158,2549.0,15:20:07
3159,2549.0,15:20:12
3160,2549.0,15:20:17
3161,2549.0,15:20:22
3162,2549.0,15:20:28
3163,2549.0,15:20:33
3164,2549.0,15:20:38
3165,2549.0,15:20:43
3166,2549.0,15:20:48
3167,2549.0,15:20:54
3168,2549.0,15:20:59
3169,2549.0,15:21:04
3170,2549.0,15:21:09
3171,2549.0,15:21:14
3172,2549.0,15:21:19
3173,2549.0,15:21:25
3174,2549.0,15:21:30
3175,2549.0,15:21:35
3176,2549.0,15:21:40
3177,2549.65,15:21:45
3178,2549.65,15:21:51
3179,2549.65,15:21:56
3180,2549.65,15:22:01
3181,2549.65,15:22:06
3182,2549.65,15:22:11
3183,2549.65,15:22:16
3184,2549.65,15:22:22
3185,2549.65,15:22:27
3186,2549.65,15:22:32
3187,2549.65,15:22:37
3188,2549.65,15:22:42
3189,2549.65,15:22:48
3190,2549.65,15:22:53
3191,2549.65,15:22:58
3192,2549.65,15:23:03
3193,2549.65,15:23:08
3194,2549.65,15:23:14
3195,2549.65,15:23:19
3196,2549.65,15:23:24
3197,2549.65,15:23:29
3198,2549.65,15:23:34
3199,2550.95,15:23:40
3200,2550.95,15:23:45
3201,2550.95,15:23:50
3202,2550.95,15:23:55
3203,2550.95,15:24:00
3204,2550.95,15:24:06
3205,2550.95,15:24:11
3206,2550.95,15:24:16
3207,2550.95,15:24:21
3208,2550.95,15:24:26
3209,2550.95,15:24:32
3210,2550.95,15:24:37
3211,2550.95,15:24:42
3212,2550.95,15:24:47
3213,2550.95,15:24:53
3214,2550.95,15:24:58
3215,2550.95,15:25:03
3216,2550.95,15:25:08
3217,2550.95,15:25:13
3218,2550.95,15:25:19
3219,2550.95,15:25:24
3220,2550.95,15:25:29
3221,2550.95,15:25:34
3222,2550.95,15:25:39
3223,2549.0,15:25:45
3224,2549.0,15:25:50
3225,2549.0,15:25:55
3226,2549.0,15:26:00
3227,2549.0,15:26:05
3228,2549.0,15:26:10
3229,2549.0,15:26:16
3230,2549.0,15:26:21
3231,2549.0,15:26:26
3232,2549.0,15:26:31
3233,2549.0,15:26:36
3234,2549.0,15:26:42
3235,2549.0,15:26:47
3236,2549.0,15:26:52
3237,2549.0,15:26:57
3238,2549.0,15:27:02
3239,2549.0,15:27:08
3240,2549.0,15:27:13
3241,2549.0,15:27:18
3242,2549.0,15:27:23
3243,2549.0,15:27:28
3244,2546.05,15:27:33
3245,2546.05,15:27:39
3246,2546.05,15:27:44
3247,2546.05,15:27:49
3248,2546.05,15:27:54
3249,2546.05,15:27:59
3250,2546.05,15:28:05
3251,2546.05,15:28:10
3252,2546.05,15:28:15
3253,2546.05,15:28:20
3254,2546.05,15:28:25
3255,2546.05,15:28:31
3256,2546.05,15:28:36
3257,2546.05,15:28:41
3258,2546.05,15:28:46
3259,2546.05,15:28:51
3260,2546.05,15:28:57
3261,2546.05,15:29:02
3262,2546.05,15:29:07
3263,2546.05,15:29:12
3264,2546.05,15:29:17
3265,2543.05,15:29:22
3266,2543.05,15:29:28
3267,2543.05,15:29:33
3268,2543.05,15:29:38
3269,2543.05,15:29:43
3270,2543.05,15:29:48
3271,2543.05,15:29:54
3272,2543.05,15:29:59
3273,2543.05,15:30:04
3274,2543.05,15:30:09
3275,2543.05,15:30:14
3276,2543.05,15:30:20
3277,2543.05,15:30:25
3278,2543.05,15:30:30
3279,2543.05,15:30:35
3280,2543.05,15:30:40
3281,2543.05,15:30:46
3282,2543.05,15:30:51
3283,2543.05,15:30:56
3284,2543.05,15:31:01
