PRICE , TIME 
2479.0,10:50:48
2479.0,10:50:53
2479.0,10:50:58
2479.0,10:51:03
2479.0,10:51:08
2479.0,10:51:14
2479.0,10:51:19
2479.0,10:51:24
2479.0,10:51:29
2479.0,10:51:34
2479.0,10:51:40
2479.0,10:51:45
2479.0,10:51:50
2479.0,10:51:55
2479.0,10:52:00
2479.0,10:52:05
2479.0,10:52:11
2479.0,10:52:16
2479.0,10:52:21
2479.0,10:52:26
2479.0,10:52:31
2479.0,10:52:37
2479.0,10:52:42
2479.0,10:52:47
2479.0,10:52:52
2479.0,10:52:57
2479.0,10:53:03
2479.0,10:53:08
2479.0,10:53:13
2479.0,10:53:18
2479.0,10:53:23
2479.0,10:53:28
2479.0,10:53:34
2479.0,10:53:39
2479.0,10:53:44
2479.0,10:53:49
2479.0,10:53:54
2479.0,10:54:00
2479.0,10:54:05
2479.0,10:54:10
2479.0,10:54:15
2479.0,10:54:20
2479.0,10:54:26
2479.0,10:54:31
2479.0,10:54:36
2479.0,10:54:41
2479.0,10:54:46
2479.0,10:54:52
2479.0,10:54:57
2479.0,10:55:02
2479.0,10:55:07
2479.0,10:55:12
2479.0,10:55:18
2479.0,10:55:23
2479.0,10:55:28
2479.0,10:55:33
2479.0,10:55:39
2479.0,10:55:44
2479.0,10:55:49
2479.0,10:55:54
2479.0,10:55:59
2479.0,10:56:05
2479.0,10:56:10
2479.0,10:56:15
2479.0,10:56:20
2479.0,10:56:25
2479.0,10:56:31
2479.0,10:56:36
2479.0,10:56:41
2479.0,10:56:46
2479.0,10:56:51
2479.0,10:56:57
2479.0,10:57:02
2479.0,10:57:07
2479.0,10:57:12
2479.0,10:57:17
2479.0,10:57:23
2479.0,10:57:28
2479.0,10:57:33
2479.0,10:57:39
2479.0,10:57:44
2479.0,10:57:49
2479.0,10:57:54
2479.0,10:57:59
2479.0,10:58:05
2479.0,10:58:10
2479.0,10:58:15
2479.0,10:58:20
2479.0,10:58:25
2479.0,10:58:31
2479.0,10:58:36
2479.0,10:58:41
2479.0,10:58:46
2479.0,10:58:51
2479.0,10:58:57
2479.0,10:59:02
2479.0,10:59:07
2479.0,10:59:12
2479.0,10:59:17
2479.0,10:59:23
2479.0,10:59:28
2479.0,10:59:33
2479.0,10:59:38
2479.0,10:59:43
2479.0,10:59:49
2479.0,10:59:54
2479.0,10:59:59
2479.0,11:00:04
2479.0,11:00:09
2479.0,11:00:15
2479.0,11:00:20
2479.0,11:00:25
2479.0,11:00:30
2479.0,11:00:35
2479.0,11:00:41
2479.0,11:00:46
2479.0,11:00:51
2479.0,11:00:56
2479.0,11:01:01
2479.0,11:01:06
2479.0,11:01:12
2479.0,11:01:17
2479.0,11:01:22
2479.0,11:01:27
2479.0,11:01:33
2479.0,11:01:38
2479.0,11:01:43
2479.0,11:01:48
2479.0,11:01:53
2479.0,11:01:59
2479.0,11:02:04
2479.0,11:02:09
2479.0,11:02:14
2479.0,11:02:19
2479.0,11:02:25
2479.0,11:02:30
2479.0,11:02:35
2479.0,11:02:40
2479.0,11:02:45
2479.0,11:02:51
2479.0,11:02:56
2479.0,11:03:01
2479.0,11:03:06
2479.0,11:03:11
2479.0,11:03:17
2479.0,11:03:22
2479.0,11:03:27
2479.0,11:03:32
2479.0,11:03:37
2479.0,11:03:43
2479.0,11:03:48
2479.0,11:03:53
2479.0,11:03:58
2479.0,11:04:03
2479.0,11:04:09
2479.0,11:04:14
2479.0,11:04:19
2479.0,11:04:24
2479.0,11:04:29
2479.0,11:04:35
2479.0,11:04:40
2479.0,11:04:45
2479.0,11:04:50
2479.0,11:04:55
2479.0,11:05:01
2479.0,11:05:06
2479.0,11:05:11
2479.0,11:05:16
2479.0,11:05:21
2479.0,11:05:27
2479.0,11:05:32
2479.0,11:05:37
2479.0,11:05:42
2479.0,11:05:47
2479.0,11:05:53
2479.0,11:05:58
2479.0,11:06:03
2479.0,11:06:08
2479.0,11:06:13
2479.0,11:06:19
2479.0,11:06:24
2479.0,11:06:29
2479.0,11:06:34
2479.0,11:06:39
2479.0,11:06:45
2479.0,11:06:50
2479.0,11:06:55
2479.0,11:07:00
2479.0,11:07:05
2479.0,11:07:11
2479.0,11:07:16
2479.0,11:07:21
2479.0,11:07:26
2479.0,11:07:31
